"EventID","SeineLength","SeineWidth","SeineDepth","SeineVolume","TrapStatus","TrapHours"
2696,40,3,2,240,NA,NA
2708,28,3,0.8,67.20000458,NA,NA
2709,15,2,1.5,45,NA,NA
2710,35,1.5,1.7,89.25,NA,NA
2711,15,1.5,0.6,13.50000095,NA,NA
2713,30,4,0.6,72,NA,NA
2717,25,13,0.8,260,NA,NA
2714,35,5,0.8,140,NA,NA
2731,15,5,0.8,60,NA,NA
2732,15,5,1,75,NA,NA
2730,40,4,0.8,128,NA,NA
2728,25,15,1,375,NA,NA
2725,35,4,0.8,112,NA,NA
2724,20,4,1.1,88,NA,NA
2723,30,4,1,120,NA,NA
2722,30,15,1,450,NA,NA
2743,30,4,0.9,108,NA,NA
2741,15,7,1,105,NA,NA
2733,30,3,0.3,27.00000191,NA,NA
2734,20,4,0.7,56,NA,NA
2736,35,5,0.7,122.5,NA,NA
2737,27,4,0.7,75.59999847,NA,NA
2738,30,13,1.1,429,NA,NA
2761,28,3,0.8,67.20000458,NA,NA
2759,35,4,0.9,126,NA,NA
2760,15,4,0.8,48,NA,NA
2758,15,4,1.1,66,NA,NA
2763,20,5,0.4,40,NA,NA
2764,15,5,0.6,45,NA,NA
2767,30,4,0.3,36,NA,NA
2771,20,5,0.8,80,NA,NA
2768,35,5,1,175,NA,NA
2770,27,3,1.1,89.09999847,NA,NA
2773,30,13,1.3,506.9999695,NA,NA
2774,40,6,0.8,192,NA,NA
2778,35,2,0.6,42,NA,NA
2777,15,3,0.8,36,NA,NA
3411,75,5,0.5,187.5,NA,NA
3409,45,13,0.5,292.5,NA,NA
3410,30,13,0.6,234.0000153,NA,NA
985,35,13,0.6,273,NA,NA
986,30,4,1.2,144,NA,NA
988,10,13,1.2,156,NA,NA
989,35,6,1.2,252.0000153,NA,NA
1006,30,13,0.5,195,NA,NA
1003,27,2.5,0.8,54,NA,NA
1004,20,2.5,0.8,40,NA,NA
1008,30,1,0.9,27,NA,NA
2821,30,4,0.7,84,NA,NA
2822,30,3,0.7,63,NA,NA
2823,40,6,1,240,NA,NA
2838,27,3,0.7,56.70000076,NA,NA
2840,30,1.5,0.3,13.50000095,NA,NA
2839,40,4,0.7,112,NA,NA
2854,27,4,0.6,64.80000305,NA,NA
2855,30,2.5,0.3,22.5,NA,NA
2856,40,4.5,0.7,126,NA,NA
2869,40,13,0.6,312,NA,NA
2866,35,20,0.6,420.0000305,NA,NA
2878,27,5,0.25,33.75,NA,NA
2876,27,2.5,0.4,27,NA,NA
2877,40,5,0.8,160,NA,NA
2894,22,3,0.6,39.60000229,NA,NA
2893,27,5,1,135,NA,NA
2895,38,4,1.2,182.4000092,NA,NA
2896,17,3,1,51,NA,NA
2899,18,5,1,90,NA,NA
2900,27,2.5,0.4,27,NA,NA
2902,30,0.8,0.5,12,NA,NA
2904,27,4,0.9,97.19999695,NA,NA
2905,25,5,0.75,93.75,NA,NA
2906,15,4,0.9,54,NA,NA
2907,40,4,0.5,80,NA,NA
2916,15,11,1.2,198.0000153,NA,NA
2919,27,4,1,108,NA,NA
2918,17,4,1.1,74.80000305,NA,NA
2920,18,4,0.9,64.79999542,NA,NA
2921,30,3,0.7,63,NA,NA
2922,25,3,1,75,NA,NA
2923,27,4,1,108,NA,NA
2924,38,4,0.8,121.5999985,NA,NA
2928,20,2,0.8,32,NA,NA
2936,20,3,1,60,NA,NA
2937,28,5,0.7,98,NA,NA
2938,38,4,1,152,NA,NA
2939,17,4,1.1,74.80000305,NA,NA
2942,24,3,0.9,64.79999542,NA,NA
2944,20,9,1,180,NA,NA
2946,27,3,1,81,NA,NA
2947,20,NA,NA,NA,NA,NA
2948,17,4,0.7,47.59999847,NA,NA
2949,30,3,0.4,36,NA,NA
2950,27,3,0.6,48.60000229,NA,NA
2951,30,2,0.3,18,NA,NA
2952,40,5,0.8,160,NA,NA
2962,20,10,1,200,NA,NA
2964,30,3,0.7,63,NA,NA
2966,15,2,0.6,18,NA,NA
2967,30,2,0.2,12,NA,NA
2968,28,4,0.6,67.20000458,NA,NA
2969,45,4.5,0.5,101.25,NA,NA
2970,38,5,0.5,95,NA,NA
2971,17,9,1,153,NA,NA
2982,27,3,1,81,NA,NA
2983,30,3,0.7,63,NA,NA
2984,40,6,0.6,144,NA,NA
2986,30,10,0.8,240,NA,NA
2988,30,3,0.8,72,NA,NA
2989,35,3,0.7,73.5,NA,NA
2990,20,3,0.8,48,NA,NA
2991,30,NA,NA,NA,NA,NA
2999,28,4,0.7,78.40000153,NA,NA
2997,45,6,0.5,135,NA,NA
2996,38,4,0.6,91.20000458,NA,NA
2995,17,NA,NA,NA,NA,NA
2992,24,2,0.9,43.19999695,NA,NA
3012,30,4,0.7,84,NA,NA
3013,27,4,0.3,32.40000153,NA,NA
3014,40,6,0.6,144,NA,NA
3016,30,13,0.5,195,NA,NA
3019,30,4,0.6,72,NA,NA
3020,35,6,0.5,105,NA,NA
3021,17,4,0.4,27.20000076,NA,NA
3022,27,3,0.3,24.30000114,NA,NA
3023,28,5,0.4,56,NA,NA
3024,28,5,0.3,42,NA,NA
3025,25,5,0.5,62.5,NA,NA
3026,17,3,0.7,35.70000076,NA,NA
3029,30,2,0.7,42,NA,NA
3042,40,8,0.4,128,NA,NA
3047,27,3,1.3,105.2999954,NA,NA
3048,30,4,0.9,108,NA,NA
3046,40,5,0.9,180,NA,NA
3063,30,3,0.8,72,NA,NA
3062,28,4,0.5,56,NA,NA
3061,35,5,0.7,122.5,NA,NA
3059,17,4,0.8,54.40000153,NA,NA
3056,30,2,0.6,36,NA,NA
3054,30,8,0.6,144,NA,NA
3052,25,5,0.6,75,NA,NA
3051,30,4,0.6,72,NA,NA
3050,15,4,0.4,24,NA,NA
3049,30,3,0.3,27.00000191,NA,NA
3065,27,3,0.9,72.90000153,NA,NA
3067,30,3,0.3,27.00000191,NA,NA
3066,40,5,0.6,120.0000076,NA,NA
3080,30,3,0.6,54.00000381,NA,NA
3079,15,5,0.5,37.5,NA,NA
3078,38,4,0.8,121.5999985,NA,NA
3077,20,5,0.5,50,NA,NA
3074,30,2,0.7,42,NA,NA
3072,30,10,0.3,90,NA,NA
3070,27,4,0.4,43.20000076,NA,NA
3068,35,6,0.3,63.00000381,NA,NA
3069,17,3,0.2,10.19999981,NA,NA
3064,27,4,1.3,140.3999939,NA,NA
3083,30,4,0.8,96,NA,NA
3082,40,5,0.5,100,NA,NA
3096,27,5,0.4,54,NA,NA
3097,30,3,0.5,45,NA,NA
3095,15,3,0.7,31.5,NA,NA
3090,25,2,0.4,20,NA,NA
3089,27,4,0.4,43.20000076,NA,NA
3087,30,13,0.5,195,NA,NA
3085,27,13,0.7,245.6999969,NA,NA
3084,35,6,0.7,147,NA,NA
3094,15,4,0.5,30,NA,NA
3093,30,3,0.2,18,NA,NA
3113,30,3,0.5,45,NA,NA
3112,27,4,0.6,64.80000305,NA,NA
3111,30,4,0.6,72,NA,NA
3110,15,3,0.7,31.5,NA,NA
3107,25,2,0.7,35,NA,NA
3105,25,14,0.5,175,NA,NA
3101,30,5,0.7,105,NA,NA
3116,27,5,0.7,94.5,NA,NA
3115,15,3,0.7,31.5,NA,NA
3114,30,4,0.8,96,NA,NA
3100,27,3,1,81,NA,NA
3099,30,3,0.5,45,NA,NA
3098,40,6,0.7,168,NA,NA
3119,27,3,0.6,48.60000229,NA,NA
3118,30,2,0.4,24,NA,NA
3117,20,5,0.6,60.00000381,NA,NA
3141,27,3,0.9,72.90000153,NA,NA
3142,30,5,0.7,105,NA,NA
3140,20,7,0.4,56,NA,NA
3143,27,3,0.8,64.80000305,NA,NA
3144,30,2,0.4,24,NA,NA
3145,20,6,0.7,84,NA,NA
3146,27,3,1.1,89.09999847,NA,NA
3148,30,3,0.5,45,NA,NA
3120,27,2,1.2,64.80000305,NA,NA
3121,30,3,0.6,54.00000381,NA,NA
3122,20,6,0.7,84,NA,NA
3128,27,3,0.6,48.60000229,NA,NA
3129,30,1.5,0.1,4.5,NA,NA
3130,20,4,0.9,72,NA,NA
3180,20,9,0.8,144,NA,NA
3181,30,5,0.5,75,NA,NA
3182,27,5,0.7,94.5,NA,NA
3196,27,4,0.5,54,NA,NA
3197,30,2,0.2,12,NA,NA
3198,20,4,0.8,64,NA,NA
3263,27,3,1,81,NA,NA
3262,30,3,0.8,72,NA,NA
3261,20,6,0.4,48,NA,NA
3199,27,3,1,81,NA,NA
3200,30,3,0.7,63,NA,NA
3201,20,5,0.5,50,NA,NA
3227,27,3,1,81,NA,NA
3228,30,3,0.9,81,NA,NA
3229,30,15,0.4,180,NA,NA
3243,30,8,0.4,96,NA,NA
3244,30,2,1,60,NA,NA
3331,27,2.5,0.8,54,NA,NA
3332,30,3,0.9,81,NA,NA
3333,30,5,0.7,105,NA,NA
3338,30,6,0.6,108.0000076,NA,NA
3339,27,3,1.1,89.09999847,NA,NA
3340,30,3,0.7,63,NA,NA
3364,30,8,0.7,168,NA,NA
3366,27,3,0.8,64.80000305,NA,NA
3365,30,2,0.3,18,NA,NA
3389,30,6,0.6,108.0000076,NA,NA
3390,27,5,0.8,108,NA,NA
3391,30,2,0.8,48,NA,NA
3446,30,7,0.5,105,NA,NA
3445,27,4,0.7,75.59999847,NA,NA
3444,30,3,0.4,36,NA,NA
3431,30,8,0.7,168,NA,NA
3429,27,3,0.9,72.90000153,NA,NA
3430,30,3,0.4,36,NA,NA
3466,30,8,0.9,216,NA,NA
3465,30,3,1.1,99,NA,NA
3467,27,3,0.9,72.90000153,NA,NA
3487,30,11,0.6,198.0000153,NA,NA
3483,27,3,1,81,NA,NA
3484,30,3,0.6,54.00000381,NA,NA
3504,30,8,0.6,144,NA,NA
3506,30,3,0.7,63,NA,NA
3507,30,1,0.2,6,NA,NA
3519,30,7,0.8,168,NA,NA
3520,30,3,0.9,81,NA,NA
3518,30,2,0.2,12,NA,NA
3525,30,6,0.8,144,NA,NA
3524,27,5,0.7,94.5,NA,NA
3523,27,3,0.2,16.20000076,NA,NA
3528,30,6,0.4,72,NA,NA
3526,27,3,0.4,32.40000153,NA,NA
3529,27,2,0.2,10.80000019,NA,NA
3532,27,3,0.5,40.5,NA,NA
3531,30,1,0.1,3,NA,NA
3530,30,6,0.3,54.00000381,NA,NA
3535,30,3,0.4,36,NA,NA
3534,27,3,0.6,48.60000229,NA,NA
3533,30,6,0.7,126,NA,NA
2329,20,6,0.5,60,NA,NA
2307,30,4,0.7,84,NA,NA
2350,30,2,0.3,18,NA,NA
11,27,3,0.6,48.60000229,NA,NA
10,20,6,0.7,84,NA,NA
19,20,6,0.5,60,NA,NA
18,27,3,0.4,32.40000153,NA,NA
31,20,6,0.8,96,NA,NA
32,27,5,0.6,81,NA,NA
33,30,3,0.5,45,NA,NA
38,30,3,0.4,36,NA,NA
39,27,4,1,108,NA,NA
40,20,7,0.7,98,NA,NA
2659,27,3,0.9,72.90000153,NA,NA
2637,30,4,0.9,108,NA,NA
2824,27,4,0.9,97.19999695,NA,NA
1009,30,3,0.5,45,NA,NA
3102,30,7,1.2,252.0000153,NA,NA
3081,27,4,1,108,NA,NA
3060,30,4,0.5,60,NA,NA
3213,27,4,0.9,97.19999695,NA,NA
3235,30,4,0.4,48,NA,NA
3505,16,12,0.5,96,NA,NA
1022,13,12,0.3,46.80000305,NA,NA
3656,27,3,0.4,32.40000153,NA,NA
3655,30,5,0.8,120,NA,NA
3696,NA,NA,NA,NA,NA,NA
1040,20,6,0.7,84,NA,NA
3731,30,10,0.6,180,NA,NA
3732,30,3,0.8,72,NA,NA
3733,22,12,1,264,NA,NA
3797,20,3,0.6,36,NA,NA
3796,20,4,0.7,56,NA,NA
3795,15,4,0.8,48,NA,NA
3794,34,5,0.7,119,NA,NA
3792,16,15,0.5,120,NA,NA
3798,30,3,0.6,54.00000381,NA,NA
3799,38,4,0.6,91.20000458,NA,NA
3800,30,4,0.6,72,NA,NA
3803,26,3,0.5,39,NA,NA
1058,24,8,0.6,115.2000046,NA,NA
3801,20,3,0.7,42,NA,NA
3807,19,4,1,76,NA,NA
3806,35,4,0.7,98,NA,NA
3804,20,12,0.5,120,NA,NA
3802,30,4,0.6,72,NA,NA
3809,50,4,0.6,120.0000076,NA,NA
3810,20,4,0.6,48,NA,NA
3817,19,4,0.4,30.39999962,NA,NA
3816,26,5.5,0.8,114.4000015,NA,NA
3815,20,4,0.8,64,NA,NA
3814,26,7,1,182,NA,NA
3813,27,4,0.7,75.59999847,NA,NA
3812,23,13,0.4,119.5999985,NA,NA
3818,47,4.5,0.4,84.59999847,NA,NA
3819,33,5,0.7,115.5,NA,NA
3820,27,5,0.7,94.5,NA,NA
3821,24,7,0.7,117.5999985,NA,NA
3822,20,13,0.7,182,NA,NA
3825,27,6,0.2,32.40000153,NA,NA
3826,41,8,0.7,229.5999908,NA,NA
3827,21,6,0.7,88.19999695,NA,NA
3828,30,6,0.7,126,NA,NA
3829,23,3,0.6,41.40000153,NA,NA
3824,31,4,0.8,99.20000458,NA,NA
3831,37,NA,NA,NA,NA,NA
3830,25,4,0.9,90,NA,NA
3841,25,5,0.9,112.5,NA,NA
3840,30,5,0.7,105,NA,NA
3839,37,5,0.85,157.25,NA,NA
3838,33,4,0.7,92.40000153,NA,NA
3837,20,2,0.8,32,NA,NA
3836,32,4,0.8,102.4000015,NA,NA
3835,21,5,0.9,94.5,NA,NA
3834,20,6,1.5,180,NA,NA
3833,27,6,1.2,194.4000092,NA,NA
3832,22,13,0.9,257.3999939,NA,NA
3847,30,6,0.6,108.0000076,NA,NA
3845,20,5,0.5,50,NA,NA
3844,25,5,0.7,87.5,NA,NA
3843,26,5,0.7,91,NA,NA
3842,23,13,0.6,179.4000092,NA,NA
3849,34,4,0.5,68,NA,NA
3850,44,5,0.7,154,NA,NA
3851,39,5,0.8,156,NA,NA
3846,26,7,0.8,145.6000061,NA,NA
3902,26,6,1,156,NA,NA
3857,20,3,0.6,36,NA,NA
3852,21,13,1.1,300.3000183,NA,NA
3854,26,6,0.8,124.8000031,NA,NA
3853,29,4,0.7,81.19999695,NA,NA
3855,20,5,0.8,80,NA,NA
3856,28,5,0.7,98,NA,NA
3858,36,4,0.7,100.7999954,NA,NA
3859,50,5,0.8,200,NA,NA
3860,30,5,0.8,120,NA,NA
3861,20,5,0.8,80,NA,NA
3903,25,11,0.6,165,NA,NA
3862,20,16,0.5,160,NA,NA
3863,28,4,0.6,67.20000458,NA,NA
3864,28,6,0.3,50.40000153,NA,NA
3865,16,3,0.2,9.600000381,NA,NA
3866,21,5,0.1,10.5,NA,NA
3868,21,5,0.7,73.5,NA,NA
3869,23,4,0.9,82.79999542,NA,NA
3870,25,4,0.7,70,NA,NA
3871,31,4,0.6,74.40000153,NA,NA
1061,23,14,0.4,128.8000031,NA,NA
3873,28,5,1,140,NA,NA
3874,29,5,0.5,72.5,NA,NA
3875,32,6,0.8,153.6000061,NA,NA
3877,21,15,0.3,94.5,NA,NA
3878,26,5,NA,NA,NA,NA
3879,34,3,1,102,NA,NA
3880,15,3,1.1,49.5,NA,NA
3881,24,7,0.8,134.4000092,NA,NA
3872,25,3,0.7,52.5,NA,NA
3884,31,5,0.9,139.5,NA,NA
3885,27,5,0.8,108,NA,NA
3883,44,5,0.8,176,NA,NA
3882,32,5,0.7,112,NA,NA
3886,16,NA,1.2,NA,NA,NA
3887,26,4,1,104,NA,NA
3888,32,5,1.2,192,NA,NA
3889,15,5,0.9,67.5,NA,NA
3890,25,5,0.9,112.5,NA,NA
3895,38,3,0.4,45.60000229,NA,NA
3894,22,4,0.5,44,NA,NA
3893,18,4,0.6,43.20000076,NA,NA
3901,38,4,0.7,106.4000015,NA,NA
3900,28,4,0.8,89.59999847,NA,NA
3892,23,15,0.9,310.5,NA,NA
3896,34,4,1,136,NA,NA
3897,30,4,0.9,108,NA,NA
3898,32,4,0.1,12.80000019,NA,NA
3899,25,3,1.1,82.5,NA,NA
3968,21,15,0.7,220.5,NA,NA
3967,26,4,0.8,83.20000458,NA,NA
3966,34,5,0.7,119,NA,NA
3965,19,5,0.7,66.5,NA,NA
3964,34,5,0.6,102.0000076,NA,NA
3963,19,3,0.4,22.80000114,NA,NA
3962,24,3,1,72,NA,NA
3961,22,3,1.2,79.20000458,NA,NA
3960,34,3,1,102,NA,NA
3959,26,3,1.1,85.80000305,NA,NA
3948,26,15,0.5,195,NA,NA
3958,24,15,0.8,288,NA,NA
3957,31,5,1,155,NA,NA
3956,32,5,1,160,NA,NA
3954,30,3,1,90,NA,NA
3953,26,4,0.9,93.59999847,NA,NA
3950,34,NA,NA,NA,NA,NA
3949,33,3,1.1,108.9000015,NA,NA
3951,30,4,1,120,NA,NA
3952,34,3,1,102,NA,NA
4022,24,15,0.8,288,NA,NA
4021,29,4,1,116,NA,NA
4020,34,4,1,136,NA,NA
4019,32,5,1,160,NA,NA
4018,32,5,1,160,NA,NA
4017,22,NA,NA,NA,NA,NA
4844,6,7,0.4,16.80000114,NA,NA
4843,6,7,0.4,16.80000114,NA,NA
4842,10,6,0.5,30,NA,NA
4841,20,5,0.6,60.00000381,NA,NA
4822,12,5,0.8,48,NA,NA
4821,12,10,1.2,144,NA,NA
4820,13,10,1.2,156,NA,NA
4012,26,8,0.8,166.4000092,NA,NA
4009,5,5,0.4,10,NA,NA
4819,6,3,0.4,7.200000286,NA,NA
4011,5,10,0.7,35,NA,NA
4010,10,10,1.2,120.0000076,NA,NA
4008,28,6,0.7,117.5999985,NA,NA
4007,30,5,0.8,120,NA,NA
4006,30,5,0.7,105,NA,NA
4004,25,9,0.7,157.5,NA,NA
4811,15,9,0.6,81,NA,NA
4810,15,10,0.6,90,NA,NA
4003,28,13,0.7,254.8000031,NA,NA
4002,30,7,0.7,147,NA,NA
4001,26,12,0.8,249.6000061,NA,NA
4807,28,8,0.6,134.4000092,NA,NA
4808,13,7,0.8,72.80000305,NA,NA
4809,28,10,0.4,112,NA,NA
3998,30,12,NA,NA,NA,NA
3999,30,10,0.6,180,NA,NA
4000,29,13,0.7,263.8999939,NA,NA
3994,27,4,0.9,97.19999695,NA,NA
3993,18,4,0.7,50.39999771,NA,NA
4806,30,3,0.8,72,NA,NA
3997,17.5,15,1.1,288.75,NA,NA
4801,30,15,0.4,180,NA,NA
3995,13,5,1,65,NA,NA
3992,30,13,0.6,234.0000153,NA,NA
3991,20,4,0.7,56,NA,NA
3990,32,5,0.5,80,NA,NA
3989,32,6,0.6,115.2000046,NA,NA
3988,28,6,0.6,100.8000031,NA,NA
3972,23,8,0.7,128.8000031,NA,NA
4769,24,5,0.8,96,NA,NA
3981,30,2,1,60,NA,NA
3980,30,3,1.1,99,NA,NA
3976,37,4,1,148,NA,NA
3975,NA,5,0.9,NA,NA,NA
3974,30,5,1,150,NA,NA
3973,30,4,0.9,108,NA,NA
3971,24,10,0.9,216,NA,NA
4796,23,15,0.9,310.5,NA,NA
4795,26,5,0.9,117,NA,NA
4794,32,7,0.9,201.5999908,NA,NA
4792,28,7,0.7,137.1999969,NA,NA
4791,30,4,0.7,84,NA,NA
4790,32,4,0.8,102.4000015,NA,NA
4789,30,5,0.8,120,NA,NA
4788,30,5,0.9,135,NA,NA
4787,32,4,0.6,76.80000305,NA,NA
4709,24,15,0.6,216.0000153,NA,NA
4786,17,15,1.2,306,NA,NA
4785,26,4,1.1,114.4000015,NA,NA
4784,32,4,1,128,NA,NA
4783,32,3,0.9,86.3999939,NA,NA
4782,28,4,0.9,100.7999954,NA,NA
4781,26,4,0.6,62.40000153,NA,NA
4744,50,6,0.8,240,NA,NA
4743,11,11,0.9,108.8999939,NA,NA
4742,21,8,0.6,100.8000031,NA,NA
4770,25,5,0.8,100,NA,NA
4771,27,6,0.8,129.6000061,NA,NA
4772,30,6,0.8,144,NA,NA
4773,32,5,0.7,112,NA,NA
4775,28,5,0.6,84,NA,NA
4779,31,15,0.7,325.5,NA,NA
4780,31,15,0.7,325.5,NA,NA
4778,26,5,0.7,91,NA,NA
4777,32,6,0.7,134.3999939,NA,NA
4776,32,5,0.7,112,NA,NA
4714,NA,15,0.9,NA,NA,NA
4719,30,15,0.6,270,NA,NA
4718,20,5,0.8,80,NA,NA
4717,32,6,0.6,115.2000046,NA,NA
4716,32,6,0.6,115.2000046,NA,NA
4715,28,7,0.5,98,NA,NA
4710,32,4,0.7,89.59999847,NA,NA
4713,30,4,0.7,84,NA,NA
4712,28,6,0.8,134.4000092,NA,NA
4711,31,5,0.7,108.5,NA,NA
4720,21,15,0.5,157.5,NA,NA
4721,23,15,1.1,379.5,NA,NA
4722,20,3,1.1,66,NA,NA
4723,32,4,1,128,NA,NA
4724,32,4,0.9,115.1999969,NA,NA
4725,28,5,0.6,84,NA,NA
4726,30,4,0.5,60,NA,NA
4727,30,5,0.7,105,NA,NA
4728,30,4,0.5,60,NA,NA
4729,30,4,0.6,72,NA,NA
4290,22,15,0.6,198.0000153,NA,NA
4289,30,5,0.6,90,NA,NA
4288,28,4,0.7,78.40000153,NA,NA
4287,30,5,0.5,75,NA,NA
4286,32,5,0.5,80,NA,NA
4285,24,3,0.6,43.20000076,NA,NA
4284,32,6,0.6,115.2000046,NA,NA
4283,30,5,0.7,105,NA,NA
4282,32,5,0.8,128,NA,NA
4281,32,6,0.8,153.6000061,NA,NA
4199,50,15,0.7,525,NA,NA
4301,24,15,0.7,252,NA,NA
4298,28,5,0.6,84,NA,NA
4299,32,5,0.6,96,NA,NA
4297,32,4,0.5,64,NA,NA
4296,32,5,0.6,96,NA,NA
4294,32,5,0.9,144,NA,NA
4295,32,5,0.8,128,NA,NA
4292,29,5,0.9,130.5,NA,NA
4293,29,15,0.8,348,NA,NA
4313,23,15,0.5,172.5,NA,NA
4312,26,4,0.7,72.79999542,NA,NA
4311,29,5,0.7,101.5,NA,NA
4310,32,5,0.7,112,NA,NA
4309,30,5,0.7,105,NA,NA
4306,30,5,0.6,90,NA,NA
4305,32,5,0.8,128,NA,NA
4304,32,5,0.8,128,NA,NA
4303,32,5,0.8,128,NA,NA
4302,26,15,0.6,234.0000153,NA,NA
4245,25,15,0.3,112.5000076,NA,NA
4244,25,5,0.7,87.5,NA,NA
4243,30,6,0.9,162,NA,NA
4241,30,5,0.9,135,NA,NA
4240,32,5,0.7,112,NA,NA
4239,26,7,0.7,127.4000015,NA,NA
4237,30,4,0.8,96,NA,NA
4236,32,6,0.7,134.3999939,NA,NA
4235,30,6,0.8,144,NA,NA
4233,25,15,0.6,225.0000153,NA,NA
4732,NA,NA,NA,NA,NA,NA
4247,25,14,1,350,NA,NA
4248,32,5,0.9,144,NA,NA
4249,28,4,0.9,100.7999954,NA,NA
4250,32,5,0.9,144,NA,NA
4251,32,5,0.7,112,NA,NA
4252,26,5,0.6,78,NA,NA
4255,29,4,0.4,46.40000153,NA,NA
4256,32,5,0.6,96,NA,NA
4258,26,15,0.8,312,NA,NA
4267,25,5,0.7,87.5,NA,NA
4265,32,5,0.6,96,NA,NA
4264,32,5,0.7,112,NA,NA
4263,24,6,0.6,86.40000153,NA,NA
4262,32,5,0.5,80,NA,NA
4260,29,5,0.6,87,NA,NA
4259,27,15,0.9,364.5,NA,NA
4274,32,4,0.7,89.59999847,NA,NA
4273,28,5,0.8,112,NA,NA
4272,32,5,0.7,112,NA,NA
4271,32,5,0.8,128,NA,NA
4275,25,5,0.6,75,NA,NA
4276,32,4,0.3,38.40000153,NA,NA
4277,32,5,0.4,64,NA,NA
4278,24,4,0.7,67.19999695,NA,NA
4279,19,15,1,285,NA,NA
4321,32,5,0.8,128,NA,NA
4317,23,15,0.4,138,NA,NA
4318,26,5,0.8,104,NA,NA
4319,28,5,0.8,112,NA,NA
4320,32,4,0.9,115.1999969,NA,NA
4322,27,6,0.6,97.20000458,NA,NA
4323,31,6,0.7,130.1999969,NA,NA
4324,32,5,0.9,144,NA,NA
4325,29,4,1,116,NA,NA
4326,20,15,1,300,NA,NA
4332,25,15,0.3,112.5000076,NA,NA
4333,32,5,0.8,128,NA,NA
4334,28,5,0.8,112,NA,NA
4335,32,5,0.8,128,NA,NA
4336,32,5,0.8,128,NA,NA
4337,27,5,0.5,67.5,NA,NA
4338,30,4,1,120,NA,NA
4339,28,4,1.1,123.2000046,NA,NA
4341,13,15,1.2,234.0000153,NA,NA
4365,30,15,0.6,270,NA,NA
4364,29,5,0.6,87,NA,NA
4363,32,5,0.5,80,NA,NA
4362,30,5,0.5,75,NA,NA
4361,27,5,0.4,54,NA,NA
4360,32,5,0.9,144,NA,NA
4359,32,5,0.9,144,NA,NA
4358,28,5,0.8,112,NA,NA
4357,32,4,0.9,115.1999969,NA,NA
4356,25,15,0.7,262.5,NA,NA
4384,30,15,0.6,270,NA,NA
4383,29,6,0.5,87,NA,NA
4382,32,5,0.6,96,NA,NA
4381,30,5,0.5,75,NA,NA
4380,27,5,0.4,54,NA,NA
4379,32,5,0.9,144,NA,NA
4378,32,5,0.7,112,NA,NA
4377,28,4,0.9,100.7999954,NA,NA
4376,32,5,0.9,144,NA,NA
4375,25,15,0.7,262.5,NA,NA
4399,30,15,0.6,270,NA,NA
4400,29,5,0.5,72.5,NA,NA
4401,32,5,0.6,96,NA,NA
4402,30,5,0.7,105,NA,NA
4403,27,5,0.5,67.5,NA,NA
4404,32,5,0.8,128,NA,NA
4405,32,5,0.8,128,NA,NA
4406,28,5,0.8,112,NA,NA
4407,32,5,0.9,144,NA,NA
4408,25,7,0.9,157.5,NA,NA
4412,25,5,0.6,75,NA,NA
4413,29,5,0.8,116,NA,NA
4467,30,15,0.9,405,NA,NA
4468,29,5,1,145,NA,NA
4469,32,5,0.9,144,NA,NA
4470,30,5,1,150,NA,NA
4471,27,5,0.8,108,NA,NA
4473,32,5,1.1,176,NA,NA
4474,32,5,0.9,144,NA,NA
4475,28,5,1.1,154,NA,NA
4476,32,5,0.9,144,NA,NA
4418,25,15,0.7,262.5,NA,NA
4486,30,5,0.8,120,NA,NA
4487,29,5,0.8,116,NA,NA
4488,32,5,0.8,128,NA,NA
4489,30,5,1,150,NA,NA
4490,27,5,0.8,108,NA,NA
4491,20,4,0.8,64,NA,NA
4492,32,5,0.9,144,NA,NA
4493,32,5,0.8,128,NA,NA
4494,28,5,0.8,112,NA,NA
4495,32,5,0.8,128,NA,NA
4496,25,15,0.7,262.5,NA,NA
4523,32,5,0.8,128,NA,NA
4524,28,5,0.8,112,NA,NA
4525,32,5,0.8,128,NA,NA
4526,32,5,0.9,144,NA,NA
4527,21,4,0.7,58.79999924,NA,NA
4529,30,5,0.8,120,NA,NA
4530,29,5,0.8,116,NA,NA
4531,32,5,0.8,128,NA,NA
4532,30,5,0.7,105,NA,NA
4533,27,5,0.5,67.5,NA,NA
4571,27,5,0.3,40.5,NA,NA
4572,30,5,0.8,120,NA,NA
4573,32,5,1,160,NA,NA
4574,29,3,0.9,78.29999542,NA,NA
4575,13,5,1.2,78,NA,NA
4579,28,5,0.8,112,NA,NA
4576,25,4,0.8,80,NA,NA
4577,32,5,1.1,176,NA,NA
4578,32,5,0.9,144,NA,NA
4580,32,4,0.9,115.1999969,NA,NA
4599,32,5,1,160,NA,NA
4600,28,4,1.1,123.2000046,NA,NA
4601,32,5,1.1,176,NA,NA
4606,27,5,1,135,NA,NA
4607,25,4,0.9,90,NA,NA
4608,30,5,0.7,105,NA,NA
4609,29,5,0.7,101.5,NA,NA
4610,32,5,0.8,128,NA,NA
4611,30,5,0.8,120,NA,NA
4612,27,5,0.6,81,NA,NA
4636,32,4,0.9,115.1999969,NA,NA
4637,21,4,1.1,92.40000153,NA,NA
4640,28,4,1.1,123.2000046,NA,NA
4641,32,4,1.2,153.6000061,NA,NA
4643,27,4,1.2,129.6000061,NA,NA
4644,30,5,0.7,105,NA,NA
4645,29,5,0.9,130.5,NA,NA
4647,28,5,0.8,112,NA,NA
4648,30,5,0.9,135,NA,NA
