"EventID","StationCode","Datetime","SampleDate","WaterTemp","SpecificConductance","Conductivity","Turbidity","DO","pH","Secchi","Tide","WeatherCode","VegetationRank","SubstrateCode","HabitatType","MicrocystisRank","MethodCode","GearCode","GearConditionCode","SampleAltered","FieldComments","Flag_WQ","Comment_WQ"
60,"AL1",1998-03-24 11:15:00,1998-03-24,17.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
61,"AL1",1998-03-24 11:25:00,1998-03-24,17.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
331,"BL2",1998-03-24 12:22:00,1998-03-24,17.78,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2129,"YB",1998-03-31 09:49:00,1998-03-31,12.78,NA,NA,NA,NA,NA,NA,NA,"RAN",NA,"PAV",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1201,"BL4",1998-03-31 12:00:00,1998-03-31,12.78,NA,NA,NA,NA,NA,NA,NA,"RAN",NA,"MUD",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
129,"FW1",1998-03-31 12:25:00,1998-03-31,11.11,NA,NA,NA,NA,NA,NA,NA,"RAN",NA,"GRV",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
332,"LIS",1998-03-31 12:42:00,1998-03-31,12.78,NA,NA,NA,NA,NA,NA,NA,"CLD",NA,"MUD",NA,NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
62,"AL1",1998-03-31 13:15:00,1998-03-31,11.11,NA,NA,NA,NA,NA,NA,NA,"RAN",NA,"MUD",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
130,"FW1",1998-04-06 14:20:00,1998-04-06,12.78,NA,NA,NA,NA,NA,NA,NA,"CLD",NA,"GRV",NA,NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
63,"AL1",1998-04-06 15:10:00,1998-04-06,12.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
333,"LIS",1998-04-07 09:30:00,1998-04-07,NA,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEIN50",2,NA,"","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1202,"BL4",1998-04-07 10:25:00,1998-04-07,NA,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEIN50",1,NA,"","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
334,"LIS",1998-04-13 09:29:00,1998-04-13,13.89,NA,NA,NA,NA,NA,NA,NA,"CLD",NA,"MUD",NA,NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1203,"BL4",1998-04-13 10:19:00,1998-04-13,15.56,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
131,"FW1",1998-04-13 10:25:00,1998-04-13,13.89,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"PAV",NA,NA,"BSEIN","SEINCOVE",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
132,"FW1",1998-04-13 10:50:00,1998-04-13,13.89,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"PAV",NA,NA,"BSEIN","SEINCOVE",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
133,"FW1",1998-04-13 11:20:00,1998-04-13,13.89,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"PAV",NA,NA,"BSEIN","SEINCOVE",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
134,"FW1",1998-04-13 12:45:00,1998-04-13,14.44,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"PAV",NA,NA,"BSEIN","SEINCOVE",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
135,"FW1",1998-04-13 13:15:00,1998-04-13,14.44,NA,NA,NA,NA,NA,NA,NA,"CLD",NA,"PAV",NA,NA,"BSEIN","SEINCOVE",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
136,"FW1",1998-04-13 13:40:00,1998-04-13,14.44,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"PAV",NA,NA,"BSEIN","SEINCOVE",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1147,"SB1",1998-04-14 09:30:00,1998-04-14,12.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINCOVE",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1148,"SB1",1998-04-14 09:35:00,1998-04-14,12.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINCOVE",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1149,"SB1",1998-04-14 09:40:00,1998-04-14,12.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINCOVE",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1150,"SB1",1998-04-14 11:05:00,1998-04-14,14.44,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1151,"SB1",1998-04-14 11:10:00,1998-04-14,14.44,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1152,"SB1",1998-04-14 11:20:00,1998-04-14,14.44,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1153,"SB1",1998-04-14 11:54:00,1998-04-14,14.44,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
137,"FW1",1998-04-15 10:00:00,1998-04-15,13.89,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"AVG","NV",NA,"BSEIN","SEINENCL",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
138,"FW1",1998-04-15 10:30:00,1998-04-15,13.89,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"AVG","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
64,"AL1",1998-04-15 11:50:00,1998-04-15,15,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
65,"AL1",1998-04-15 11:55:00,1998-04-15,15,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
66,"AL1",1998-04-15 12:00:00,1998-04-15,15,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
67,"AL1",1998-04-15 12:15:00,1998-04-15,15,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2132,"YB",1998-04-16 09:00:00,1998-04-16,13.33,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINCOVE",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2133,"YB",1998-04-16 09:15:00,1998-04-16,12.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINCOVE",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2134,"YB",1998-04-16 09:31:00,1998-04-16,13.33,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEINENCL",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2135,"YB",1998-04-16 10:01:00,1998-04-16,NA,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEIN50",2,NA,"","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2136,"YB",1998-04-17 09:37:00,1998-04-17,16.67,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2137,"YB",1998-04-17 09:45:00,1998-04-17,16.67,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2138,"YB",1998-04-17 09:56:00,1998-04-17,16.67,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2139,"YB",1998-04-17 10:06:00,1998-04-17,16.67,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2140,"YB",1998-04-17 10:20:00,1998-04-17,16.67,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2141,"YB",1998-04-17 10:30:00,1998-04-17,16.67,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2142,"YB",1998-04-17 10:40:00,1998-04-17,16.67,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2143,"YB",1998-04-17 11:52:00,1998-04-17,19.44,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2144,"YB",1998-04-17 12:30:00,1998-04-17,20,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2145,"YB",1998-04-17 12:40:00,1998-04-17,20,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2147,"YB",1998-04-20 13:00:00,1998-04-20,21.67,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2148,"YB",1998-04-20 13:12:00,1998-04-20,21.67,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2149,"YB",1998-04-20 13:24:00,1998-04-20,21.67,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2150,"YB",1998-04-20 13:36:00,1998-04-20,22.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
335,"PCS",1998-04-21 12:15:00,1998-04-21,22.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
336,"PCS",1998-04-21 12:25:00,1998-04-21,23.33,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
337,"PCS",1998-04-21 12:55:00,1998-04-21,22.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
338,"PCS",1998-04-21 13:05:00,1998-04-21,22.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
339,"PCS",1998-04-21 13:12:00,1998-04-21,22.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
340,"PCS",1998-04-21 13:35:00,1998-04-21,22.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
341,"PCS",1998-04-21 14:09:00,1998-04-21,23.89,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
342,"PCS",1998-04-27 12:20:00,1998-04-27,26.11,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
343,"PCS",1998-04-27 12:50:00,1998-04-27,23.89,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","AG",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
344,"PCS",1998-04-27 13:30:00,1998-04-27,23.89,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","AG",NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
345,"PCS",1998-04-27 13:35:00,1998-04-27,23.89,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","AG",NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
346,"PCS",1998-04-27 13:49:00,1998-04-27,23.89,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","AG",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
347,"PCS",1998-04-27 14:21:00,1998-04-27,26.67,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","AG",NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
139,"FW1",1998-04-28 10:25:00,1998-04-28,21.11,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"AVG",NA,NA,"BSEIN","SEINENCL",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
140,"FW1",1998-04-28 10:37:00,1998-04-28,21.11,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"AVG","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
141,"FW1",1998-04-28 11:00:00,1998-04-28,21.11,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
142,"FW1",1998-04-28 11:40:00,1998-04-28,22.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
143,"FW1",1998-04-28 11:45:00,1998-04-28,22.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2151,"YB",1998-04-28 13:09:00,1998-04-28,23.89,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2152,"YB",1998-04-28 13:15:00,1998-04-28,23.89,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2153,"YB",1998-04-28 13:38:00,1998-04-28,23.89,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2154,"YB",1998-04-28 14:20:00,1998-04-28,26.11,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2155,"YB",1998-04-28 14:35:00,1998-04-28,26.11,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1154,"SB1",1998-04-29 09:56:00,1998-04-29,20.56,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"PAV",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1155,"SB1",1998-04-29 12:18:00,1998-04-29,21.67,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"PAV",NA,NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1156,"SB1",1998-04-29 12:20:00,1998-04-29,21.67,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"PAV",NA,NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1157,"SB1",1998-04-29 12:22:00,1998-04-29,21.67,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"PAV",NA,NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2156,"YB",1998-04-30 09:45:00,1998-04-30,20,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2157,"YB",1998-04-30 10:10:00,1998-04-30,21.11,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2158,"YB",1998-04-30 10:15:00,1998-04-30,21.11,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2159,"YB",1998-04-30 10:20:00,1998-04-30,21.11,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEINENCL",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2160,"YB",1998-04-30 10:57:00,1998-04-30,21.11,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2161,"YB",1998-04-30 11:32:00,1998-04-30,22.22,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEINENCL",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2162,"YB",1998-04-30 12:45:00,1998-04-30,23.33,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2163,"YB",1998-04-30 13:31:00,1998-04-30,23.33,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
2164,"YB",1998-04-30 13:36:00,1998-04-30,23.33,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD",NA,NA,"BSEIN","SEINENCL",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
252,"LIS",1998-05-05 10:40:00,1998-05-05,19.44,NA,NA,NA,NA,NA,NA,NA,"CLD",NA,"MUD","NV",NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
253,"LIS",1998-05-05 11:10:00,1998-05-05,19.44,NA,NA,NA,NA,NA,NA,NA,"CLD",NA,"MUD","NV",NA,"BSEIN","SEINENCL",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
254,"LIS",1998-05-05 11:35:00,1998-05-05,19.44,NA,NA,NA,NA,NA,NA,NA,"CLD",NA,"AVG","NV",NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
255,"LIS",1998-05-05 11:55:00,1998-05-05,19.44,NA,NA,NA,NA,NA,NA,NA,"CLD",NA,"AVG","NV",NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
256,"LIS",1998-05-05 12:05:00,1998-05-05,19.44,NA,NA,NA,NA,NA,NA,NA,"CLD",NA,"AVG","NV",NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
257,"LIS",1998-05-05 12:25:00,1998-05-05,19.44,NA,NA,NA,NA,NA,NA,NA,"CLD",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
348,"LIS",1998-06-03 10:29:00,1998-06-03,18.33,NA,NA,NA,NA,NA,NA,NA,"CLD",NA,"AVG","NV",NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1204,"BL4",1998-06-04 13:05:00,1998-06-04,NA,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"AVG","NV",NA,"BSEIN","SEIN50",2,NA,"","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1205,"BL4",1998-06-04 13:10:00,1998-06-04,NA,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"AVG","RIP",NA,"BSEIN","SEIN50",2,NA,"","NA,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
349,"LIS",1998-06-08 10:14:00,1998-06-08,20.56,NA,NA,NA,NA,NA,NA,NA,"CLD",NA,"AVG","NV",NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
144,"FW1",1998-06-12 09:23:00,1998-06-12,21.67,NA,NA,NA,NA,NA,NA,NA,"CLD",NA,"PAV",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1206,"BL4",1998-06-12 09:40:00,1998-06-12,21.67,NA,NA,NA,NA,NA,NA,NA,"CLD",NA,"PAV",NA,NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
145,"FW1",1998-06-12 10:06:00,1998-06-12,18.89,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"AVG","NV",NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
146,"FW1",1998-06-12 10:23:00,1998-06-12,20,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"AVG","NV",NA,"BSEIN","SEIN50",2,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1207,"BL4",1998-06-15 10:57:00,1998-06-15,25.56,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
1208,"BL4",1998-06-15 11:00:00,1998-06-15,25.56,NA,NA,NA,NA,NA,NA,NA,"CLR",NA,"MUD","NV",NA,"BSEIN","SEIN50",1,NA,"","1,NA,NA,NA,NA,NA,NA","NA,NA,NA,NA,NA,NA,NA"
